match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T203571,MI Vs LSG,LSG,MohsinKhan,3,0,24,1,8,9,1,2,0,0
T203571,MI Vs LSG,LSG,RaviBishnoi,4,0,30,0,7.5,4,1,1,1,0
T203571,MI Vs LSG,MI,JasonBehrendorff,3,0,21,0,7,7,3,0,0,0
T203571,MI Vs LSG,MI,AkashMadhwal,3.3,0,5,5,1.42,17,0,0,0,0
T203571,MI Vs LSG,MI,ChrisJordan,2,1,7,1,3.5,9,1,0,0,0
T203571,MI Vs LSG,MI,CameronGreen,3,0,15,0,5,7,1,0,0,0
T203571,MI Vs LSG,MI,HrithikShokeen,1,0,18,0,18,1,2,1,1,0
T203571,MI Vs LSG,MI,PiyushChawla,4,0,28,1,7,9,2,1,2,0
T206084,CSK Vs GT,GT,MohammedShami,4,0,28,2,7,10,2,1,0,1
T206084,CSK Vs GT,GT,DarshanNalkande,4,0,44,1,11,9,4,2,0,1
T206084,CSK Vs GT,GT,RashidKhan,4,0,37,1,9.25,5,2,1,0,0
T206084,CSK Vs GT,GT,NoorAhmad,4,0,29,1,7.25,6,3,0,0,0
T206084,CSK Vs GT,GT,MohitSharma,4,0,31,2,7.75,4,3,0,0,0
T206084,CSK Vs GT,CSK,DeepakChahar,4,0,29,2,7.25,10,2,1,3,0
T206084,CSK Vs GT,CSK,TusharDeshpande,4,0,43,1,10.75,11,6,2,2,0
T206084,CSK Vs GT,CSK,MaheeshTheekshana,4,0,28,2,7,8,1,1,0,0
T206084,CSK Vs GT,CSK,RavindraJadeja,4,0,18,2,4.5,12,2,0,0,0
T206084,CSK Vs GT,CSK,MatheeshaPathirana,4,0,37,2,9.25,9,2,1,7,0
T201605,RCB Vs GT,GT,MohammedShami,4,0,39,1,9.75,9,7,0,1,0
T201605,RCB Vs GT,GT,YashDayal,4,0,39,1,9.75,7,5,1,0,0
T201605,RCB Vs GT,GT,RashidKhan,4,0,24,1,6,5,1,0,0,0
T201605,RCB Vs GT,GT,NoorAhmad,4,0,39,2,9.75,6,4,1,2,0
T201605,RCB Vs GT,GT,MohitSharma,4,0,54,0,13.5,2,8,1,2,0
T201605,RCB Vs GT,RCB,MohammedSiraj,4,0,32,2,8,11,2,2,2,0
T201605,RCB Vs GT,RCB,WayneParnell,3.1,0,42,0,13.26,7,6,2,1,1
T201605,RCB Vs GT,RCB,VijaykumarVyshak,4,0,40,1,10,6,2,2,2,0
T201605,RCB Vs GT,RCB,HimanshuSharma,3,0,28,0,9.33,4,3,1,0,0
T201605,RCB Vs GT,RCB,HarshalPatel,4,0,29,1,7.25,11,2,1,2,0
T201605,RCB Vs GT,RCB,MichaelBracewell,1,0,16,0,16,2,0,2,0,0
T206817,SRH Vs MI,MI,JasonBehrendorff,3,0,36,0,12,7,4,2,3,0
T206817,SRH Vs MI,MI,CameronGreen,1,0,2,0,2,4,0,0,0,0
T206817,SRH Vs MI,MI,ChrisJordan,4,0,42,1,10.5,6,5,1,1,0
T206817,SRH Vs MI,MI,AkashMadhwal,4,0,37,4,9.25,7,4,1,0,1
T206817,SRH Vs MI,MI,PiyushChawla,4,0,39,0,9.75,4,3,2,0,0
T206817,SRH Vs MI,MI,KumarKartikeya,4,0,39,0,9.75,6,4,1,1,0
T206817,SRH Vs MI,SRH,BhuvneshwarKumar,4,0,26,1,6.5,8,3,0,0,0
T206817,SRH Vs MI,SRH,NitishKumarReddy,3,0,35,0,11.66,7,1,4,0,0
T206817,SRH Vs MI,SRH,MayankDagar,4,0,37,1,9.25,9,4,2,0,0
T206817,SRH Vs MI,SRH,KartikTyagi,2.5,0,41,0,14.47,4,6,1,0,3
T206817,SRH Vs MI,SRH,UmranMalik,3,0,41,0,13.66,3,7,1,0,0
T206817,SRH Vs MI,SRH,VivrantSharma,1,0,19,0,19,1,0,2,1,1
T206817,SRH Vs MI,SRH,AidenMarkram,0.1,0,1,0,6,0,0,0,0,0
T203370,LSG Vs KKR,KKR,HarshitRana,3,0,21,1,7,11,3,1,0,0
T203370,LSG Vs KKR,KKR,VaibhavArora,4,0,30,2,7.5,9,1,1,3,1
T203370,LSG Vs KKR,KKR,VarunChakravarthy,4,0,38,1,9.5,10,4,2,0,0
T203370,LSG Vs KKR,KKR,NitishRana,1,0,3,0,3,4,0,0,0,0
T203370,LSG Vs KKR,KKR,ShardulThakur,2,0,27,2,13.5,3,0,3,1,1
T203370,LSG Vs KKR,KKR,SunilNarine,4,0,28,2,7,8,2,1,1,0
T203370,LSG Vs KKR,KKR,SuyashSharma,1,0,12,0,12,2,1,1,0,0
T203370,LSG Vs KKR,KKR,AndreRussell,1,0,12,0,12,2,1,1,0,0
T203370,LSG Vs KKR,LSG,MohsinKhan,1,0,15,0,15,2,2,1,0,0
T203370,LSG Vs KKR,LSG,Naveen-ul-Haq,4,0,46,0,11.5,8,6,2,0,0
T203370,LSG Vs KKR,LSG,KrunalPandya,4,0,30,1,7.5,9,5,0,0,0
T203370,LSG Vs KKR,LSG,KrishnappaGowtham,4,0,26,1,6.5,9,2,0,2,0
T203370,LSG Vs KKR,LSG,RaviBishnoi,4,0,23,2,5.75,10,1,1,0,0
T203370,LSG Vs KKR,LSG,YashThakur,3,0,31,2,10.33,9,1,3,3,0
T206925,CSK Vs DC,DC,KhaleelAhmed,4,0,45,1,11.25,9,4,3,2,1
T206925,CSK Vs DC,DC,LalitYadav,2,0,32,0,16,1,3,2,2,0
T206925,CSK Vs DC,DC,AxarPatel,3,0,32,0,10.66,3,0,3,0,0
T206925,CSK Vs DC,DC,AnrichNortje,4,0,43,1,10.75,8,4,3,0,0
T206925,CSK Vs DC,DC,ChetanSakariya,4,0,36,1,9,9,5,0,3,1
T206925,CSK Vs DC,DC,KuldeepYadav,3,0,34,0,11.33,2,1,3,0,0
T206925,CSK Vs DC,CSK,DeepakChahar,4,0,22,3,5.5,14,2,1,0,0
T206925,CSK Vs DC,CSK,TusharDeshpande,4,0,26,1,6.5,12,4,0,1,0
T206925,CSK Vs DC,CSK,MaheeshTheekshana,4,1,23,2,5.75,11,1,1,0,0
T206925,CSK Vs DC,CSK,RavindraJadeja,4,0,50,1,12.5,4,3,4,1,0
T206925,CSK Vs DC,CSK,MatheeshaPathirana,4,0,22,2,5.5,11,1,0,5,0
T205037,PK Vs RR,RR,TrentBoult,4,0,35,1,8.75,12,3,2,1,0
T205037,PK Vs RR,RR,SandeepSharma,4,0,46,0,11.5,6,3,3,2,1
T205037,PK Vs RR,RR,NavdeepSaini,4,0,40,3,10,9,6,1,1,0
T205037,PK Vs RR,RR,AdamZampa,4,0,26,1,6.5,6,2,0,0,0
T205037,PK Vs RR,RR,YuzvendraChahal,4,0,40,0,10,9,3,3,1,0
T205037,PK Vs RR,PK,SamCurran,4,0,46,1,11.5,9,8,1,2,0
T205037,PK Vs RR,PK,KagisoRabada,4,0,40,2,10,12,2,4,1,1
T205037,PK Vs RR,PK,ArshdeepSingh,4,0,40,1,10,11,4,2,3,0
T205037,PK Vs RR,PK,NathanEllis,4,0,34,1,8.5,8,3,1,1,0
T205037,PK Vs RR,PK,RahulChahar,3.4,0,28,1,7.63,5,1,1,0,0
T202467,SRH Vs RCB,RCB,MohammedSiraj,4,0,17,1,4.25,16,2,0,2,0
T202467,SRH Vs RCB,RCB,WayneParnell,4,0,35,0,8.75,5,3,1,0,0
T202467,SRH Vs RCB,RCB,MichaelBracewell,2,0,13,2,6.5,5,2,0,0,0
T202467,SRH Vs RCB,RCB,ShahbazAhmed,3,0,38,1,12.66,4,4,2,0,0
T202467,SRH Vs RCB,RCB,HarshalPatel,4,0,37,1,9.25,4,3,1,1,0
T202467,SRH Vs RCB,RCB,KarnSharma,3,0,45,0,15,0,1,4,1,0
T202467,SRH Vs RCB,SRH,BhuvneshwarKumar,4,0,48,1,12,10,7,2,1,0
T202467,SRH Vs RCB,SRH,AbhishekSharma,3,0,28,0,9.33,5,3,1,1,0
T202467,SRH Vs RCB,SRH,TNatarajan,4,0,34,1,8.5,6,3,1,1,0
T202467,SRH Vs RCB,SRH,KartikTyagi,1.2,0,21,0,15.75,1,4,0,1,0
T202467,SRH Vs RCB,SRH,NitishKumarReddy,2,0,19,0,9.5,3,1,1,0,1
T202467,SRH Vs RCB,SRH,MayankDagar,4,0,25,0,6.25,8,1,1,0,0
T202467,SRH Vs RCB,SRH,GlennPhillips,1,0,10,0,10,1,1,0,0,0
T201082,DC Vs PK,PK,SamCurran,4,0,36,2,9,9,4,1,1,0
T201082,DC Vs PK,PK,KagisoRabada,3,0,36,0,12,8,2,4,0,0
T201082,DC Vs PK,PK,ArshdeepSingh,2,0,21,0,10.5,4,2,1,2,0
T201082,DC Vs PK,PK,NathanEllis,4,0,46,0,11.5,6,5,2,0,0
T201082,DC Vs PK,PK,RahulChahar,4,0,35,0,8.75,7,4,1,0,0
T201082,DC Vs PK,PK,HarpreetBrar,3,0,39,0,13,2,3,2,2,0
T201082,DC Vs PK,DC,KhaleelAhmed,3,1,20,1,6.66,14,1,2,0,1
T201082,DC Vs PK,DC,IshantSharma,3,0,36,2,12,10,5,2,0,1
T201082,DC Vs PK,DC,AnrichNortje,4,0,36,2,9,11,2,3,0,0
T201082,DC Vs PK,DC,MukeshKumar,4,0,52,0,13,8,3,5,1,0
T201082,DC Vs PK,DC,AxarPatel,3,0,27,1,9,3,4,0,0,0
T201082,DC Vs PK,DC,KuldeepYadav,3,0,21,0,7,4,0,1,1,0
T208249,LSG Vs MI,MI,JasonBehrendorff,4,0,30,2,7.5,9,0,2,1,0
T208249,LSG Vs MI,MI,ChrisJordan,4,0,50,0,12.5,7,3,4,2,0
T208249,LSG Vs MI,MI,HrithikShokeen,3,0,20,0,6.66,9,1,1,0,0
T208249,LSG Vs MI,MI,PiyushChawla,3,0,26,1,8.66,5,0,2,0,0
T208249,LSG Vs MI,MI,AkashMadhwal,4,0,30,0,7.5,7,1,1,2,0
T208249,LSG Vs MI,MI,CameronGreen,2,0,16,0,8,5,1,1,0,0
T208249,LSG Vs MI,LSG,KrunalPandya,4,0,27,0,6.75,10,4,0,0,0
T208249,LSG Vs MI,LSG,MohsinKhan,3,0,26,1,8.66,8,1,2,2,0
T208249,LSG Vs MI,LSG,Naveen-ul-Haq,4,0,37,0,9.25,8,1,3,0,1
T208249,LSG Vs MI,LSG,YashThakur,4,0,40,2,10,9,2,2,5,1
T208249,LSG Vs MI,LSG,SwapnilSingh,1,0,11,0,11,1,2,0,0,0
T208249,LSG Vs MI,LSG,RaviBishnoi,4,0,26,2,6.5,9,2,0,1,0
T208692,GT Vs SRH,SRH,BhuvneshwarKumar,4,0,30,5,7.5,11,4,0,0,0
T208692,GT Vs SRH,SRH,MarcoJansen,4,0,39,1,9.75,11,3,1,4,2
T208692,GT Vs SRH,SRH,FazalhaqFarooqi,3,0,31,1,10.33,3,4,0,1,0
T208692,GT Vs SRH,SRH,TNatarajan,4,0,34,1,8.5,4,4,0,0,0
T208692,GT Vs SRH,SRH,AidenMarkram,1,0,13,0,13,0,2,0,0,0
T208692,GT Vs SRH,SRH,MayankMarkande,3,0,27,0,9,3,4,0,0,0
T208692,GT Vs SRH,SRH,AbhishekSharma,1,0,13,0,13,2,1,1,1,0
T208692,GT Vs SRH,GT,MohammedShami,4,0,21,4,5.25,13,1,1,0,0
T208692,GT Vs SRH,GT,YashDayal,4,0,31,1,7.75,11,4,0,4,0
T208692,GT Vs SRH,GT,RashidKhan,4,0,28,0,7,6,1,1,0,0
T208692,GT Vs SRH,GT,MohitSharma,4,0,28,4,7,12,3,1,0,0
T208692,GT Vs SRH,GT,NoorAhmad,2.5,0,35,0,12.35,3,3,2,1,0
T208692,GT Vs SRH,GT,RahulTewatia,1.1,0,7,0,6,3,1,0,0,0
T206211,CSK Vs KKR,KKR,VaibhavArora,4,0,30,1,7.5,7,2,0,1,1
T206211,CSK Vs KKR,KKR,HarshitRana,2,0,19,0,9.5,5,2,1,0,0
T206211,CSK Vs KKR,KKR,VarunChakravarthy,4,0,36,2,9,5,2,1,1,0
T206211,CSK Vs KKR,KKR,SunilNarine,4,0,15,2,3.75,10,0,0,0,0
T206211,CSK Vs KKR,KKR,ShardulThakur,3,0,15,1,5,7,1,0,1,0
T206211,CSK Vs KKR,KKR,SuyashSharma,3,0,29,0,9.66,6,0,3,0,1
T206211,CSK Vs KKR,CSK,DeepakChahar,3,0,27,3,9,7,3,1,2,0
T206211,CSK Vs KKR,CSK,TusharDeshpande,3.3,0,25,0,7.14,11,2,1,2,0
T206211,CSK Vs KKR,CSK,MoeenAli,4,0,31,0,7.75,8,5,0,0,0
T206211,CSK Vs KKR,CSK,MaheeshTheekshana,3,0,22,0,7.33,3,2,0,0,0
T206211,CSK Vs KKR,CSK,MatheeshaPathirana,3,0,23,0,7.66,8,1,0,2,1
T206211,CSK Vs KKR,CSK,RavindraJadeja,2,0,18,0,9,4,0,2,0,0
T204453,RCB Vs RR,RR,SandeepSharma,4,0,34,1,8.5,4,4,0,1,0
T204453,RCB Vs RR,RR,AdamZampa,4,0,25,2,6.25,10,2,1,0,0
T204453,RCB Vs RR,RR,YuzvendraChahal,4,0,37,0,9.25,4,3,1,1,0
T204453,RCB Vs RR,RR,RavichandranAshwin,4,0,33,0,8.25,5,1,2,1,0
T204453,RCB Vs RR,RR,KMAsif,4,0,42,2,10.5,8,2,3,1,0
T204453,RCB Vs RR,RCB,MohammedSiraj,2,0,10,1,5,9,2,0,1,0
T204453,RCB Vs RR,RCB,WayneParnell,3,0,10,3,3.33,12,1,0,1,0
T204453,RCB Vs RR,RCB,MichaelBracewell,3,0,16,2,5.33,10,1,1,0,0
T204453,RCB Vs RR,RCB,KarnSharma,1.3,0,19,2,12.66,5,0,3,0,0
T204453,RCB Vs RR,RCB,GlennMaxwell,1,0,3,1,3,4,0,0,0,0
T208032,PK Vs DC,DC,KhaleelAhmed,4,0,36,0,9,11,4,1,3,0
T208032,PK Vs DC,DC,IshantSharma,3,0,27,2,9,8,4,1,0,0
T208032,PK Vs DC,DC,AxarPatel,4,0,27,1,6.75,12,1,1,2,0
T208032,PK Vs DC,DC,PraveenDubey,3,0,19,1,6.33,8,1,1,1,0
T208032,PK Vs DC,DC,KuldeepYadav,4,0,32,1,8,9,2,2,0,0
T208032,PK Vs DC,DC,MitchellMarsh,1,0,21,0,21,0,1,2,1,0
T208032,PK Vs DC,DC,MukeshKumar,1,0,3,1,3,3,0,0,0,0
T208032,PK Vs DC,PK,RishiDhawan,1,0,10,0,10,2,2,0,0,0
T208032,PK Vs DC,PK,SamCurran,2,0,18,0,9,4,3,0,0,0
T208032,PK Vs DC,PK,HarpreetBrar,4,0,30,4,7.5,11,5,0,1,0
T208032,PK Vs DC,PK,NathanEllis,4,0,26,2,6.5,6,2,0,1,0
T208032,PK Vs DC,PK,ArshdeepSingh,4,0,32,0,8,8,2,2,0,0
T208032,PK Vs DC,PK,RahulChahar,4,0,16,2,4,18,3,0,1,0
T208032,PK Vs DC,PK,SikandarRaza,1,0,3,0,3,3,0,0,0,0
T204737,SRH Vs LSG,LSG,YudhvirSingh,3,0,24,1,8,8,4,0,1,0
T204737,SRH Vs LSG,LSG,KyleMayers,1,0,11,0,11,3,2,0,0,1
T204737,SRH Vs LSG,LSG,KrunalPandya,4,0,24,2,6,12,2,1,0,0
T204737,SRH Vs LSG,LSG,AveshKhan,2,0,30,1,15,2,5,1,0,0
T204737,SRH Vs LSG,LSG,YashThakur,4,0,28,1,7,11,1,2,0,0
T204737,SRH Vs LSG,LSG,AmitMishra,4,0,40,1,10,8,2,3,1,0
T204737,SRH Vs LSG,LSG,RaviBishnoi,2,0,23,0,11.5,1,2,1,0,0
T204737,SRH Vs LSG,SRH,BhuvneshwarKumar,4,0,30,0,7.5,8,3,1,0,0
T204737,SRH Vs LSG,SRH,FazalhaqFarooqi,3.2,0,32,0,9.6,8,5,0,4,0
T204737,SRH Vs LSG,SRH,GlennPhillips,2,0,10,1,5,5,1,0,0,0
T204737,SRH Vs LSG,SRH,TNatarajan,4,0,31,0,7.75,8,1,2,0,0
T204737,SRH Vs LSG,SRH,MayankMarkande,3,0,39,1,13,2,4,2,0,0
T204737,SRH Vs LSG,SRH,AbhishekSharma,3,0,42,1,14,6,1,5,1,0
T203656,MI Vs GT,GT,MohammedShami,4,0,53,0,13.25,9,5,4,0,0
T203656,MI Vs GT,GT,MohitSharma,4,0,43,1,10.75,10,6,2,0,0
T203656,MI Vs GT,GT,RashidKhan,4,0,30,4,7.5,10,5,0,0,0
T203656,MI Vs GT,GT,NoorAhmad,4,0,38,0,9.5,7,4,1,0,0
T203656,MI Vs GT,GT,AlzarriJoseph,4,0,52,0,13,5,2,5,0,0
T203656,MI Vs GT,MI,JasonBehrendorff,4,0,37,1,9.25,8,5,1,1,0
T203656,MI Vs GT,MI,AkashMadhwal,4,0,31,3,7.75,11,4,1,0,0
T203656,MI Vs GT,MI,ChrisJordan,4,0,34,0,8.5,9,3,2,0,0
T203656,MI Vs GT,MI,PiyushChawla,4,0,36,2,9,7,4,1,0,0
T203656,MI Vs GT,MI,KumarKartikeya,3,0,37,2,12.33,8,0,5,2,0
T203656,MI Vs GT,MI,CameronGreen,1,0,13,0,13,3,0,2,0,0
T205338,KKR Vs RR,RR,TrentBoult,3,0,15,2,5,13,2,0,0,0
T205338,KKR Vs RR,RR,SandeepSharma,4,0,34,1,8.5,12,2,3,0,0
T205338,KKR Vs RR,RR,RavichandranAshwin,4,0,32,0,8,6,1,2,0,0
T205338,KKR Vs RR,RR,JoeRoot,2,0,14,0,7,2,1,0,0,0
T205338,KKR Vs RR,RR,YuzvendraChahal,4,0,25,4,6.25,11,2,1,0,0
T205338,KKR Vs RR,RR,KMAsif,3,0,27,1,9,4,0,2,1,0
T205338,KKR Vs RR,KKR,NitishRana,1,0,26,0,26,0,3,2,0,0
T205338,KKR Vs RR,KKR,HarshitRana,2,0,22,0,11,6,2,1,2,0
T205338,KKR Vs RR,KKR,ShardulThakur,1.1,0,18,0,15.42,1,4,0,0,0
T205338,KKR Vs RR,KKR,VarunChakravarthy,3,0,28,0,9.33,10,3,2,1,0
T205338,KKR Vs RR,KKR,SunilNarine,2,0,13,0,6.5,5,0,1,0,0
T205338,KKR Vs RR,KKR,SuyashSharma,3,0,22,0,7.33,7,2,1,0,0
T205338,KKR Vs RR,KKR,AnukulRoy,1,0,20,0,20,1,0,3,0,0
T209224,CSK Vs DC,DC,KhaleelAhmed,4,0,32,1,8,9,1,2,2,0
T209224,CSK Vs DC,DC,IshantSharma,2,0,23,0,11.5,4,4,0,2,0
T209224,CSK Vs DC,DC,LalitYadav,3,0,34,1,11.33,6,2,3,0,0
T209224,CSK Vs DC,DC,AxarPatel,4,0,27,2,6.75,8,2,1,0,0
T209224,CSK Vs DC,DC,KuldeepYadav,4,0,28,1,7,6,0,1,3,0
T209224,CSK Vs DC,DC,MitchellMarsh,3,0,18,3,6,7,1,0,3,0
T209224,CSK Vs DC,CSK,DeepakChahar,3,0,28,2,9.33,10,3,2,1,0
T209224,CSK Vs DC,CSK,TusharDeshpande,3,0,18,0,6,9,1,1,0,0
T209224,CSK Vs DC,CSK,MaheeshTheekshana,2,0,16,0,8,2,0,1,0,0
T209224,CSK Vs DC,CSK,RavindraJadeja,4,0,19,1,4.75,10,1,0,0,0
T209224,CSK Vs DC,CSK,MoeenAli,4,0,16,0,4,13,0,1,0,0
T209224,CSK Vs DC,CSK,MatheeshaPathirana,4,0,37,3,9.25,11,5,1,4,0
T205430,RCB Vs MI,MI,JasonBehrendorff,4,0,36,3,9,9,5,1,0,0
T205430,RCB Vs MI,MI,PiyushChawla,4,0,41,0,10.25,8,5,2,0,0
T205430,RCB Vs MI,MI,CameronGreen,2,0,15,1,7.5,6,3,0,0,0
T205430,RCB Vs MI,MI,ChrisJordan,4,0,48,1,12,7,4,3,1,0
T205430,RCB Vs MI,MI,KumarKartikeya,4,0,35,1,8.75,6,3,1,1,0
T205430,RCB Vs MI,MI,AkashMadhwal,2,0,23,0,11.5,1,1,1,0,1
T205430,RCB Vs MI,RCB,MohammedSiraj,3,0,31,0,10.33,10,2,3,1,0
T205430,RCB Vs MI,RCB,JoshHazlewood,3,0,32,0,10.66,7,5,1,1,0
T205430,RCB Vs MI,RCB,WaninduHasaranga,4,0,53,2,13.25,5,2,5,1,0
T205430,RCB Vs MI,RCB,VijaykumarVyshak,3,0,37,2,12.33,7,2,3,1,1
T205430,RCB Vs MI,RCB,HarshalPatel,3.3,0,41,0,11.71,3,5,1,1,1
T201181,PK Vs KKR,KKR,VaibhavArora,3,0,32,0,10.66,8,7,0,1,0
T201181,PK Vs KKR,KKR,HarshitRana,3,0,33,2,11,9,4,2,0,1
T201181,PK Vs KKR,KKR,AndreRussell,1,0,19,0,19,1,4,0,0,1
T201181,PK Vs KKR,KKR,VarunChakravarthy,4,0,26,3,6.5,11,2,1,1,0
T201181,PK Vs KKR,KKR,SuyashSharma,4,0,26,1,6.5,12,1,2,1,0
T201181,PK Vs KKR,KKR,SunilNarine,4,0,29,0,7.25,9,2,1,1,0
T201181,PK Vs KKR,KKR,NitishRana,1,0,7,1,7,3,1,0,0,0
T201181,PK Vs KKR,PK,RishiDhawan,2,0,15,0,7.5,5,2,0,0,0
T201181,PK Vs KKR,PK,ArshdeepSingh,4,0,39,0,9.75,10,6,1,1,0
T201181,PK Vs KKR,PK,NathanEllis,4,0,29,1,7.25,7,2,1,0,0
T201181,PK Vs KKR,PK,SamCurran,3,0,44,0,14.66,5,5,3,1,0
T201181,PK Vs KKR,PK,LiamLivingstone,2,0,27,0,13.5,2,4,1,0,0
T201181,PK Vs KKR,PK,HarpreetBrar,1,0,4,1,4,2,0,0,0,0
T201181,PK Vs KKR,PK,RahulChahar,4,0,23,2,5.75,8,1,0,1,0
T201576,RR Vs SRH,SRH,BhuvneshwarKumar,4,0,44,1,11,7,6,1,2,0
T201576,RR Vs SRH,SRH,MarcoJansen,4,0,44,1,11,5,6,1,1,0
T201576,RR Vs SRH,SRH,TNatarajan,4,0,36,0,9,8,4,1,1,0
T201576,RR Vs SRH,SRH,MayankMarkande,4,0,51,0,12.75,7,1,6,0,0
T201576,RR Vs SRH,SRH,AbhishekSharma,2,0,15,0,7.5,5,1,1,0,0
T201576,RR Vs SRH,SRH,VivrantSharma,2,0,18,0,9,4,1,1,1,0
T201576,RR Vs SRH,RR,SandeepSharma,4,0,48,0,12,5,5,2,0,1
T201576,RR Vs SRH,RR,KuldipYadav,4,0,50,1,12.5,5,2,4,0,0
T201576,RR Vs SRH,RR,RavichandranAshwin,4,0,35,1,8.75,5,2,1,3,0
T201576,RR Vs SRH,RR,YuzvendraChahal,4,0,29,4,7.25,11,3,1,0,0
T201576,RR Vs SRH,RR,MuruganAshwin,3,0,42,0,14,3,2,4,0,0
T201576,RR Vs SRH,RR,ObedMcCoy,1,0,13,0,13,2,1,1,1,0
T201503,GT Vs LSG,LSG,MohsinKhan,3,0,42,1,14,4,5,2,2,0
T201503,GT Vs LSG,LSG,AveshKhan,4,0,34,1,8.5,8,2,2,0,0
T201503,GT Vs LSG,LSG,KrunalPandya,4,0,38,0,9.5,5,2,2,0,0
T201503,GT Vs LSG,LSG,YashThakur,4,0,48,0,12,4,2,4,1,0
T201503,GT Vs LSG,LSG,RaviBishnoi,2,0,21,0,10.5,2,0,2,1,0
T201503,GT Vs LSG,LSG,KyleMayers,1,0,16,0,16,1,3,0,0,1
T201503,GT Vs LSG,LSG,SwapnilSingh,1,0,7,0,7,1,0,0,0,0
T201503,GT Vs LSG,LSG,MarcusStoinis,1,0,20,0,20,0,1,2,0,0
T201503,GT Vs LSG,GT,MohammedShami,4,0,37,1,9.25,9,3,2,1,0
T201503,GT Vs LSG,GT,HardikPandya,3,0,37,0,12.33,6,6,1,2,0
T201503,GT Vs LSG,GT,RashidKhan,4,0,34,1,8.5,6,1,2,0,0
T201503,GT Vs LSG,GT,NoorAhmad,4,0,26,1,6.5,11,4,0,1,0
T201503,GT Vs LSG,GT,MohitSharma,4,0,29,4,7.25,9,1,2,1,0
T201503,GT Vs LSG,GT,AlzarriJoseph,1,0,5,0,5,4,1,0,0,0
T208517,RCB Vs DC,DC,KhaleelAhmed,4,0,45,1,11.25,7,3,3,1,0
T208517,RCB Vs DC,DC,AxarPatel,3,0,17,0,5.66,7,2,0,0,0
T208517,RCB Vs DC,DC,IshantSharma,3,0,29,0,9.66,5,4,0,2,0
T208517,RCB Vs DC,DC,MukeshKumar,3,0,30,1,10,6,5,0,1,0
T208517,RCB Vs DC,DC,MitchellMarsh,3,0,21,2,7,3,0,1,1,0
T208517,RCB Vs DC,DC,KuldeepYadav,4,0,37,0,9.25,5,2,2,0,0
T208517,RCB Vs DC,RCB,MohammedSiraj,2,0,28,0,14,4,3,2,1,0
T208517,RCB Vs DC,RCB,GlennMaxwell,1.4,0,14,0,8.4,4,1,1,0,0
T208517,RCB Vs DC,RCB,JoshHazlewood,3,0,29,1,9.66,9,2,2,0,1
T208517,RCB Vs DC,RCB,WaninduHasaranga,4,0,32,0,8,9,2,2,0,0
T208517,RCB Vs DC,RCB,KarnSharma,3,0,33,1,11,4,4,1,0,0
T208517,RCB Vs DC,RCB,MahipalLomror,1,0,13,0,13,1,1,1,0,0
T208517,RCB Vs DC,RCB,HarshalPatel,2,0,32,1,16,4,2,3,1,0
T204004,MI Vs CSK,CSK,DeepakChahar,3,0,18,2,6,10,3,0,0,0
T204004,MI Vs CSK,CSK,TusharDeshpande,4,0,26,2,6.5,9,2,0,1,0
T204004,MI Vs CSK,CSK,RavindraJadeja,4,0,37,1,9.25,5,5,0,1,0
T204004,MI Vs CSK,CSK,MoeenAli,1,0,10,0,10,2,2,0,0,0
T204004,MI Vs CSK,CSK,MaheeshTheekshana,4,0,28,0,7,11,3,1,0,0
T204004,MI Vs CSK,CSK,MatheeshaPathirana,4,0,15,3,3.75,12,0,0,0,0
T204004,MI Vs CSK,MI,CameronGreen,1,0,10,0,10,4,2,0,1,1
T204004,MI Vs CSK,MI,JofraArcher,4,0,24,0,6,11,3,0,1,0
T204004,MI Vs CSK,MI,ArshadKhan,1.4,0,28,0,16.8,3,2,3,0,0
T204004,MI Vs CSK,MI,PiyushChawla,4,0,25,2,6.25,8,1,1,0,0
T204004,MI Vs CSK,MI,RaghavGoyal,4,0,33,0,8.25,7,1,2,0,0
T204004,MI Vs CSK,MI,TristanStubbs,2,0,14,1,7,3,0,1,0,0
T204004,MI Vs CSK,MI,AkashMadhwal,1,0,4,1,4,2,0,0,0,0
T206195,RR Vs GT,GT,MohammedShami,4,0,27,1,6.75,13,2,1,2,0
T206195,RR Vs GT,GT,HardikPandya,2,0,22,1,11,4,3,1,0,0
T206195,RR Vs GT,GT,RashidKhan,4,0,14,3,3.5,13,0,0,2,0
T206195,RR Vs GT,GT,JoshLittle,4,0,24,1,6,7,2,0,0,0
T206195,RR Vs GT,GT,NoorAhmad,3,0,25,2,8.33,7,2,1,3,0
T206195,RR Vs GT,GT,MohitSharma,0.5,0,5,0,6,0,0,0,0,0
T206195,RR Vs GT,RR,TrentBoult,3,0,28,0,9.33,8,6,0,0,0
T206195,RR Vs GT,RR,SandeepSharma,3,0,19,0,6.33,9,3,0,0,1
T206195,RR Vs GT,RR,AdamZampa,3,0,40,0,13.33,3,3,3,0,0
T206195,RR Vs GT,RR,YuzvendraChahal,3.5,0,22,1,5.73,7,1,0,0,0
T206195,RR Vs GT,RR,RavichandranAshwin,1,0,8,0,8,1,1,0,0,0
T208611,KKR Vs SRH,SRH,BhuvneshwarKumar,4,0,33,1,8.25,12,6,0,1,0
T208611,KKR Vs SRH,SRH,MarcoJansen,3,0,24,2,8,7,3,0,0,1
